id,exercise_name,category_name,primary_muscle_name,secondary_muscle_name,difficulty,equipment_name,exercise_type,sets,seconds_per_set,repetitions_per_set,rest_between_set,video_url_male,thumbnail_male,primary_joint_name,visible_for,exercise_intensity,intensity_value,distance,speed,met_id,gif_url,created_by,updated_by,created_by_type,updated_by_type,is_deleted
6438,"Upper body rotation, right",strength,Obliques,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact023m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/20d09f3d1d2bb3364e0205f9ffafdd418aff.png,"Core,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
6958,"Goblet reverse lunge, right - DB",strength,"Quads, Glutes",,Intermediate,Dumbbells,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_rob085m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/ca0776ae99acdfb134612f7c2aee627be446.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
154,"Lawn mowing, motor sitting",cardio,Cardiovascular System,Full Body,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0072.mp4,https://uploads.fitnfi.com/exercises/thumbnails/cee73380e82cf7a634c0da9d815bfcc655ad.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9212,"Squat overhead, right - SB",strength,"Quads, Glutes",,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb026.mp4,https://uploads.fitnfi.com/exercises/thumbnails/c7d959a34ae667fcf3f1aec966b53da9a2bf.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
15823,"Lunge to shoulder press, right - DBs",strength,"Shoulders, Quads, Glutes","Arms, Legs",Intermediate,Dumbbells,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0019.mp4,https://uploads.fitnfi.com/exercises/thumbnails/734d8dd59cea1fd4230ec8d4fbee3de9912f.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
6957,"Goblet reverse lunge, left - DB",strength,"Quads, Glutes",,Intermediate,Dumbbells,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_rob085.mp4,https://uploads.fitnfi.com/exercises/thumbnails/3d8b9621c012b738291ed5c86cc7d940b82c.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
8593,"Spiderhand, left",strength,Back Shoulders,Middle Shoulders,Novice,Wall,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact150.mp4,https://uploads.fitnfi.com/exercises/thumbnails/e29b2c40a213dca3dd70e9458195bef02a4a.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
6060,"Overhead reverse lunge, left - Barbell",strength,"Quads, Glutes",Arms,Novice,Barbell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_rob022.mp4,https://uploads.fitnfi.com/exercises/thumbnails/441467d4300c51ffc9e8c1612aa7342eb0be.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
8599,"Kneeling shoulder rotation, left - Ball",strength,Front Shoulders,,Novice,Pilates / Tennis ball,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact155.mp4,https://uploads.fitnfi.com/exercises/thumbnails/95b1d820539b36b229ad98266fc5c55e0226.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
6062,"Overhead reverse lunge, alter. - Barbell",strength,"Quads, Glutes",Arms,Novice,Barbell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_rob022a.mp4,https://uploads.fitnfi.com/exercises/thumbnails/5ef9ea72e29b252c53aa7a74c6302cfe0226.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
132,"Surfing, wind",cardio,Cardiovascular System,Full Body,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0139.mp4,https://uploads.fitnfi.com/exercises/thumbnails/821432d4948e9c49f74ed41ca799a13eb5db.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7773,"Side plank, right - BB",strength,Obliques,Adductor,Beginner,Bodybow,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_bodyb019.mp4,https://uploads.fitnfi.com/exercises/thumbnails/3112c64ac9e25d052f021a0af57c8b52bfc2.png,"Core,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
13658,"Exorotation 45 degrees abduction, right - Pulley",strength,Front Shoulders,"Shoulders, Chest",Beginner,Pulley,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_kv010.mp4,https://uploads.fitnfi.com/exercises/thumbnails/2625d4b8f3561a14abc17ba05251e18743a1.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9213,"Squat overhead, left - SB",strength,"Quads, Glutes",,Advanced,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb026m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/dd4a07eabe906775a82ed79facb002e4e02e.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
326,"Wii, Sports Tennis",cardio,,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",,https://uploads.fitnfi.com/exercises/thumbnails/0c66dc9440c0d904cc86d9d010176193.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
6061,"Overhead reverse lunge, right - Barbell",strength,"Quads, Glutes",Arms,Novice,Barbell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_rob022m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/cd7aa41f0845358c7cae66f1f49ce921f360.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
16082,Lateral raise lying - Stick,strength,Shoulders,,Novice,Stick,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0033.mp4,https://uploads.fitnfi.com/exercises/thumbnails/d588f84eb82c462e792ac175d30756dca888.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9670,Lunge walk headlock and suitcase - SBs,strength,Quads,"Glutes, Hamstrings",Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb041m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/0a5fe0188eed07457724a0a8a22f232b3dac.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
8594,"Spiderhand, right",strength,Back Shoulders,,Novice,Wall,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact150m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/7542899c55bec0077e8748eee23c3aff1b21.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9685,Farmers walk double shoulder - SBs,strength,Quads,"Obliques, Glutes, Hamstrings, Biceps",Intermediate,Sandbag,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb049.mp4,https://uploads.fitnfi.com/exercises/thumbnails/4c141d79169f4577c1713b7ecb2cda272b68.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
8600,"Kneeling shoulder rotation, right - Ball",strength,Front Shoulders,,Novice,Pilates / Tennis ball,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact155m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/a06728d86f5f0d1c85fb737d2862bd6682bc.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
16374,"Plank circles, left - FB",strength,"All Abs, Back",,Intermediate,Exercise ball,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0057m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/20874ed2e2f28e0436e76d1a11b23cfa61c8.png,"Core,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
8578,"Seated hip drive, left",strength,Adductor,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact141.mp4,https://uploads.fitnfi.com/exercises/thumbnails/1672b04a78300aebd240c5d72d75469f3105.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9673,Lunge walk suitcase and overhead - SBs,strength,"Quads, Glutes",,Advanced,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb043.mp4,https://uploads.fitnfi.com/exercises/thumbnails/1b798ad465946192b98ba73e9699c8eba963.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
17359,"Clamshell, right - MRB",strength,Abductor,,Beginner,Resistance band,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0079.mp4,https://uploads.fitnfi.com/exercises/thumbnails/9739ef74cd8c4514f904d40524f86873a1d8.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
10088,"One arm throw, left - MB",strength,"Arms, Shoulders","Chest, Back",Beginner,Medicineball,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_ozp013m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/a3f51aea76231e6529889b57f93ee229a99a.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
8579,"Seated hip drive, right",strength,Adductor,,Beginner,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact141m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/b99c9b96a4e09771f4a87d233b4f408a01b3.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7633,"Lateral lunge, left - SB",strength,"Quads, Glutes",Legs,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb006.mp4,https://uploads.fitnfi.com/exercises/thumbnails/fcd769f92860b55cf5290b98b476b077fb14.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
280,"Recumbent Cycle, very high intensity",cardio,Cardiovascular System,Legs,Novice,Cardio,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_oa084.mp4,https://uploads.fitnfi.com/exercises/thumbnails/fa56e4349ff4dbdb13c436d84d91508a66b5.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7320,"Goblet star lunge, right  - DB",strength,Quads,,Novice,Dumbbells,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact097.mp4,https://uploads.fitnfi.com/exercises/thumbnails/20a7562700050c7f82b14a497aa0a21725a5.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
10065,Side step - Hurdle,strength,Quads,,Novice,Hurdle,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id1202.mp4,https://uploads.fitnfi.com/exercises/thumbnails/e0d5383b50b2aced36ded1fbb539d8eb7572.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9674,Lunge walk overhead and suitcase - SBs,strength,"Quads, Glutes",,Advanced,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb043m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/20da0741020c2d2223a8947d59cb481a6938.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
130,Snorkeling,cardio,Cardiovascular System,Full Body,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",,https://uploads.fitnfi.com/exercises/thumbnails/fcc45c2b6adedf7ae6781009e49cb1fc.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
6970,"Lunge walk bottom up, left - KB",strength,"Quads, Glutes",,Novice,Kettlebell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact067m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/5f0b9a83addbc8172a6a21e2ac5bbb3f1d56.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
10070,Side jump plyo - Hurdle,strength,Quads,,Beginner,Hurdle,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id1205.mp4,https://uploads.fitnfi.com/exercises/thumbnails/83b895039953ede378e402d0791c7e69c84d.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7634,"Lateral lunge, right - SB",strength,"Quads, Glutes",Legs,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb006m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/f48c047b697861b8bbb222f71a3420a5153e.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
15835,Trail running,cardio,,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0067.mp4,https://uploads.fitnfi.com/exercises/thumbnails/28d9bbc6cf20ae8726a2bab2d5b6ea202d5e.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
6989,"Overhead split squat, left - EB",strength,"Quads, Glutes",,Novice,Elastic bands,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact064.mp4,https://uploads.fitnfi.com/exercises/thumbnails/fb4ef26626d59f2d3273658182dd4578735b.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
515,Kitesurfing,cardio,Full Body,,Intermediate,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0140.mp4,https://uploads.fitnfi.com/exercises/thumbnails/da064b756a3acc3b5ecf4189bf5e16a95064.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7319,"Goblet star lunge, left - DB",strength,Quads,,Intermediate,Dumbbells,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact097m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/a25cc988438196fbe1ecae66f63f4b0f5a16.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
125,"Snowboarding, low intensity",cardio,Cardiovascular System,Legs,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0120.mp4,https://uploads.fitnfi.com/exercises/thumbnails/21434b1053ebbe1052132786b8c7527b44ab.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
18251,Thruster - SB,strength,"Quads, Glutes, Shoulders",Triceps,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0090.mp4,https://uploads.fitnfi.com/exercises/thumbnails/4faa26cf6514b611b1922e41d25bd517650f.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7499,Overhead walk - SB,strength,"All Abs, Back",,Intermediate,Sandbag,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb010.mp4,https://uploads.fitnfi.com/exercises/thumbnails/f7f4751daa1284758f99150eefaa82efde23.png,"Core,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9688,Farmers walk double suitcase vertical - SBs,strength,Quads,"Obliques, Glutes, Forearms, Hamstrings",Beginner,Sandbag,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb052.mp4,https://uploads.fitnfi.com/exercises/thumbnails/8f8ca89192940aa69d804845834c63c28416.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7315,"Star lunge, left",strength,Quads,"Glutes, Hamstrings",Beginner,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact017m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/a18f32bb04aab1dce0297270d80735e33e52.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7797,"Thruster bottom up, right - KB",strength,"Quads, Glutes, Shoulders",Triceps,Intermediate,Kettlebell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact040.mp4,https://uploads.fitnfi.com/exercises/thumbnails/63a93052d80f36e1bf01585021ac6f238486.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
73,"Hockey indoor, competition",cardio,Cardiovascular System,Full Body,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0125.mp4,https://uploads.fitnfi.com/exercises/thumbnails/76912a3273512b12a96cd8282feea0c211d8.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
18247,"Pistol squat, left",strength,Quads,"Glutes, Hamstrings, Lower Back",Advanced,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0086.mp4,https://uploads.fitnfi.com/exercises/thumbnails/a3fe09482fa2f7fff39422e17b38ec7a411d.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
17356,"Eagle supine, alternated",strength,Adductor,,Beginner,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0074a.mp4,https://uploads.fitnfi.com/exercises/thumbnails/6f3dbadf5038fbeafbbbf7b240dbc96a7952.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9228,Squat shouldering and overhead - SBs,strength,"Quads, Glutes",,Advanced,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb035.mp4,https://uploads.fitnfi.com/exercises/thumbnails/d2f327ee350a9bef903d41c9f26716e1d8c5.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
8595,"Spiderhand bent hip, left",strength,,,Novice,,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact158.mp4,https://uploads.fitnfi.com/exercises/thumbnails/7d6a64807fb027bb6ac0a4d6b335440349e6.png,Core,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7504,"Shoulder walk, right - SB",strength,Obliques,"Lower Back, Biceps",Beginner,Sandbag,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb013.mp4,https://uploads.fitnfi.com/exercises/thumbnails/6007f3cecab8765cd1879e4a587002beda7c.png,"Core,Shoulder,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
331,"Wii Fit, Balance Games",cardio,Full Body,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",,https://uploads.fitnfi.com/exercises/thumbnails/6aaa90ffa3223d5064d1ed6aab116335.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7505,"Shoulder walk, left - SB",strength,Obliques,"Lower Back, Biceps",Beginner,Sandbag,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb013m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/996068a85207b38532c3eba13c9ff8853bec.png,"Core,Shoulder,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
13667,Reverse drops - box,strength,Quads,"Glutes, Hamstrings",Novice,Box / step,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_ozp029.mp4,https://uploads.fitnfi.com/exercises/thumbnails/6408acd4506fa20bf0dfe4a876d3d4f514e7.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9217,Squat suitcase and headlock - SBs,strength,Quads,"Glutes, Hamstrings",Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb030.mp4,https://uploads.fitnfi.com/exercises/thumbnails/58aef308133668fb2aa0cc34ff64a7724a26.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
94,"Frisbee, recreational",cardio,Cardiovascular System,Full Body,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0135.mp4,https://uploads.fitnfi.com/exercises/thumbnails/2060a99a1efa48bf7677c98cbee2a0649d68.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
18248,"Pistol squat, right",strength,Quads,"Glutes, Hamstrings, Lower Back",Advanced,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0086m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/b44ad332ae323f0f884b1c256f18d0adbfea.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
156,Hunting,cardio,Cardiovascular System,Full Body,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0059.mp4,https://uploads.fitnfi.com/exercises/thumbnails/281e2a7759ea30cc5ff6031c11972e69d463.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9227,Squat overhead and headlock - SBs,strength,"Quads, Front Shoulders, Middle Shoulders","Glutes, Hamstrings, Obliques",Advanced,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb034m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/6c5437aaae0cd63a5799067701d5d291d8c2.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
323,"Wii, Sports Bowling",cardio,,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",,https://uploads.fitnfi.com/exercises/thumbnails/1d272dbfe5754c9a1e1a8dbdf636c48f.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9672,Lunge walk shouldering and suitcase - SBs,strength,"Quads, Glutes",,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb042m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/a23f767a740ec10873011a9f1e02934527b4.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
8596,"Spiderhand bent hip, right",strength,Lats,,Novice,,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact158m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/bc3ac8805736a368df554dc4f285f0aac387.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
18244,"Glute kickback, right",strength,Glutes,,Intermediate,Barbell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0109m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/4120a95e6ac8c77f8544d35249c92403915b.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
10688,"Side walk dribble, left - MRB",strength,"Glutes, Quads",,Beginner,Resistance band,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_kettler108m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/408f28c44dc11f6bca00a7353e899c9ee007.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
18242,Dip - Rings,strength,Triceps,,Advanced,Suspension trainer,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0112.mp4,https://uploads.fitnfi.com/exercises/thumbnails/02784458516288fa5efc04b8481c159b446d.png,"Elbow,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
482,"Kinect, Sports",cardio,Full Body,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",,https://uploads.fitnfi.com/exercises/thumbnails/94f78c55b91670f20dff0eb76f11060c.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7317,"Goblet star lunge, left - KB",strength,Quads,,Novice,Kettlebell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact093m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/e3c75c1bd63388df6a135367ae9aad497cb2.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7493,"Headlock walk, right - SB",strength,"Obliques, Quads","Biceps, Hamstrings, Glutes",Beginner,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb005.mp4,https://uploads.fitnfi.com/exercises/thumbnails/1b23ed502432bd290d9c0d76c93c96ce7454.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
